mouse,group,cable,differential_file,days_on_diet,body_weight,duration_min,min,max,mean,std,rms,peak_to_peak,diff_path,bad_std,bad_rms,bad_peak_to_peak,bad_candidate
21,HF,Cable1,Mouse21_Cable1_HF_2026-04-02_13-36-07_DIFF_Ch2_minus_Ch3.npy,,31.5,20.156186666666667,-16333.0,18243.0,-0.9832104485372233,554.3588763916449,554.3597483015818,34576.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse21_Cable1_HF_2026-04-02_13-36-07_DIFF_Ch2_minus_Ch3.npy,False,False,False,False
22,HF,Cable1,Mouse22_Cable1_HF_2026-02-19_12-28-09_DIFF_Ch1_minus_Ch4.npy,,31.0,30.48788,-5536.0,4090.0,-0.25005565052954376,295.61676044456374,295.6168662028048,9626.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-02-19_12-28-09_DIFF_Ch1_minus_Ch4.npy,False,False,False,False
22,HF,Cable1,Mouse22_Cable1_HF_2026-03-05_12-08-47_DIFF_Ch1_minus_Ch4.npy,10.0,32.0,30.293133333333333,-26376.0,26239.0,-0.1157410810370667,422.7435829448104,422.7435987889273,52615.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-03-05_12-08-47_DIFF_Ch1_minus_Ch4.npy,False,False,False,False
22,HF,Cable1,Mouse22_Cable1_HF_2026-03-10_14-11-08_DIFF_Ch1_minus_Ch4.npy,15.0,29.77,31.05062666666667,-20766.0,37879.0,-0.5462425449706436,349.0601653854519,349.06059279133325,58645.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-03-10_14-11-08_DIFF_Ch1_minus_Ch4.npy,False,False,False,False
22,HF,Cable1,Mouse22_Cable1_HF_2026-03-16_11-57-06_DIFF_Ch1_minus_Ch4.npy,21.0,29.4,30.082906666666666,-65535.0,65535.0,12.089764818825131,2143.323242543283,2143.35733941861,131070.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-03-16_11-57-06_DIFF_Ch1_minus_Ch4.npy,True,True,True,True
22,HF,Cable1,Mouse22_Cable1_HF_2026-03-27_10-00-03_DIFF_Ch1_minus_Ch4.npy,32.0,29.38,30.98064,-6323.0,10325.0,0.004548216778822731,454.74363030005776,454.74363032280274,16648.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-03-27_10-00-03_DIFF_Ch1_minus_Ch4.npy,False,False,False,False
22,HF,Cable1,Mouse22_Cable1_HF_2026-03-29_14-23-37_DIFF_Ch1_minus_Ch4.npy,34.0,29.72,20.46522666666667,-1843.0,1365.0,-0.19919968310473962,456.1567069641492,456.15675045853527,3208.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-03-29_14-23-37_DIFF_Ch1_minus_Ch4.npy,False,False,False,False
22,HF,Cable1,Mouse22_Cable1_HF_2026-03-31_12-58-34_DIFF_Ch1_minus_Ch4.npy,,29.9,22.66774666666667,-2474.0,2444.0,-0.12234828811097824,403.166398401879,403.1664169663022,4918.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-03-31_12-58-34_DIFF_Ch1_minus_Ch4.npy,False,False,False,False
22,HF,Cable1,Mouse22_Cable1_HF_2026-04-02_13-59-00_DIFF_Ch1_minus_Ch4.npy,,29.9,20.040333333333333,-5002.0,3209.0,-0.1020701585136641,486.6642842994408,486.66429500324364,8211.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse22_Cable1_HF_2026-04-02_13-59-00_DIFF_Ch1_minus_Ch4.npy,False,False,False,False
23,HF,Cable1,Mouse23_Cable1_HF_2026-02-21_15-15-29_DIFF_Ch2_minus_Ch3.npy,,28.5,6.568546666666666,-27063.0,20148.0,3.1908692130780834,3309.3755153257684,3309.377053628678,47211.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-02-21_15-15-29_DIFF_Ch2_minus_Ch3.npy,True,True,False,True
23,HF,Cable1,Mouse23_Cable1_HF_2026-03-03_14-52-57_DIFF_Ch2_minus_Ch3.npy,8.0,28.27,30.156560000000002,-64872.0,65048.0,77.09024946258238,5791.384619591806,5791.897678533929,129920.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-03-03_14-52-57_DIFF_Ch2_minus_Ch3.npy,True,True,True,True
23,HF,Cable1,Mouse23_Cable1_HF_2026-03-08_13-37-51_DIFF_Ch2_minus_Ch3.npy,13.0,28.08,30.02,-65102.0,65096.0,33.668732844770155,2621.438407236476,2621.6546123595085,130198.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-03-08_13-37-51_DIFF_Ch2_minus_Ch3.npy,True,True,True,True
23,HF,Cable1,Mouse23_Cable1_HF_2026-03-13_15-01-38_DIFF_Ch2_minus_Ch3.npy,18.0,27.52,30.05592,-64983.0,65535.0,-19.570459330474662,3728.7658556132496,3728.8172131207516,130518.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-03-13_15-01-38_DIFF_Ch2_minus_Ch3.npy,True,True,True,True
23,HF,Cable1,Mouse23_Cable1_HF_2026-03-23_12-44-17_DIFF_Ch2_minus_Ch3.npy,28.0,28.1,7.8665199999999995,-65535.0,52176.0,30.048216153182516,1487.652057713018,1487.9554899632465,117711.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-03-23_12-44-17_DIFF_Ch2_minus_Ch3.npy,True,True,False,True
23,HF,Cable1,Mouse23_Cable1_HF_2026-03-26_13-09-11_DIFF_Ch2_minus_Ch3.npy,31.0,26.6,28.000693333333334,-65535.0,65535.0,-28.92072005836046,10200.95915636003,10201.000152817087,131070.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-03-26_13-09-11_DIFF_Ch2_minus_Ch3.npy,True,True,True,True
23,HF,Cable1,Mouse23_Cable1_HF_2026-03-29_15-33-15_DIFF_Ch2_minus_Ch3.npy,34.0,27.2,6.2448266666666665,-763.0,760.0,-0.7099978221973602,108.52882624424848,108.5311486296068,1523.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-03-29_15-33-15_DIFF_Ch2_minus_Ch3.npy,False,False,False,False
23,HF,Cable1,Mouse23_Cable1_HF_2026-03-31_13-25-17_DIFF_Ch2_minus_Ch3.npy,,27.23,8.021693333333333,-65535.0,65535.0,75.32940509651328,4658.000408386603,4658.60948393423,131070.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-03-31_13-25-17_DIFF_Ch2_minus_Ch3.npy,True,True,True,True
23,HF,Cable1,Mouse23_Cable1_HF_2026-04-02_14-21-56_DIFF_Ch2_minus_Ch3.npy,,26.9,7.512146666666666,-647.0,9000.0,0.8297033604242728,145.63660133145447,145.63896475546406,9647.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse23_Cable1_HF_2026-04-02_14-21-56_DIFF_Ch2_minus_Ch3.npy,False,False,False,False
25,HF,Cable1,Mouse25_Cable1_HF_2026-02-21_13-15-00_DIFF_Ch2_minus_Ch3.npy,,32.2,25.285466666666665,-12959.0,16463.0,-0.06298374296697444,291.3659887535979,291.36599556110457,29422.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse25_Cable1_HF_2026-02-21_13-15-00_DIFF_Ch2_minus_Ch3.npy,False,False,False,False
25,HF,Cable1,Mouse25_Cable1_HF_2026-03-05_12-46-31_DIFF_Ch2_minus_Ch3.npy,10.0,34.5,30.246733333333335,-31122.0,31825.0,-22.73427389404035,3765.571727081657,3765.6403544425507,62947.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse25_Cable1_HF_2026-03-05_12-46-31_DIFF_Ch2_minus_Ch3.npy,True,True,False,True
25,HF,Cable1,Mouse25_Cable1_HF_2026-03-10_14-50-39_DIFF_Ch2_minus_Ch3.npy,15.0,33.87,30.8758,-65535.0,65535.0,50.20595158667953,3470.13706164167,3470.5002325534865,131070.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse25_Cable1_HF_2026-03-10_14-50-39_DIFF_Ch2_minus_Ch3.npy,True,True,True,True
25,HF,Cable1,Mouse25_Cable1_HF_2026-03-16_12-32-16_DIFF_Ch2_minus_Ch3.npy,21.0,32.5,30.392466666666667,-30755.0,30760.0,-15.277744704279788,2051.1216760975094,2051.178573318351,61515.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse25_Cable1_HF_2026-03-16_12-32-16_DIFF_Ch2_minus_Ch3.npy,True,True,False,True
25,HF,Cable1,Mouse25_Cable1_HF_2026-03-23_12-06-54_DIFF_Ch2_minus_Ch3.npy,28.0,33.1,30.203213333333334,-9282.0,12110.0,0.4436790610800352,147.47810123864187,147.47876862811253,21392.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse25_Cable1_HF_2026-03-23_12-06-54_DIFF_Ch2_minus_Ch3.npy,False,False,False,False
25,HF,Cable1,Mouse25_Cable1_HF_2026-03-29_15-09-30_DIFF_Ch2_minus_Ch3.npy,34.0,32.1,20.11372,-2161.0,1517.0,0.0888673668189342,111.04169530474455,111.04173086529504,3678.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse25_Cable1_HF_2026-03-29_15-09-30_DIFF_Ch2_minus_Ch3.npy,False,False,False,False
25,HF,Cable1,Mouse25_Cable1_HF_2026-03-31_13-36-44_DIFF_Ch2_minus_Ch3.npy,,31.47,19.944920000000003,-33939.0,30025.0,-0.7363632778003957,482.9320564142236,482.93261780847604,63964.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse25_Cable1_HF_2026-03-31_13-36-44_DIFF_Ch2_minus_Ch3.npy,False,False,False,False
25,HF,Cable1,Mouse25_Cable1_HF_2026-04-02_14-33-12_DIFF_Ch2_minus_Ch3.npy,,30.4,20.203626666666665,-24747.0,24773.0,-0.861760792781758,346.5305226293729,346.5315941518902,49520.0,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse25_Cable1_HF_2026-04-02_14-33-12_DIFF_Ch2_minus_Ch3.npy,False,False,False,False
